YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201904,136924,821895,1,1.11,"E","MINTONS STORE",36.28,-77.16,3616800,779600
201904,136925,821592,1,1.32,"WSW","WHITMORE",40.62,-121.9413,4037200,12156478
201904,136925,821592,2,2.55,"SW","WHITMORE",40.6017,-121.9511,4036102,12157066
201904,136925,821592,3,2.96,"SW","WHITMORE",40.6029,-121.9638,4036174,12157828
201904,136925,821592,4,2.15,"W","WHITMORE",40.6249,-121.9604,4037494,12157624
201904,136925,821598,1,1.71,"WNW","SIMS",41.06,-122.36,413600,12221600
201904,136925,821599,1,.6,"WSW","FAIRFIELD",38.2473,-122.0606,3814838,1223636
201904,136925,821601,1,0,"N","FORESTHILL",39.02,-120.82,391200,12049200
201904,136926,821859,1,0,"N","THIMBLE SHOALS",37.05,-76.26,373000,7615600
201904,136926,821860,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37.04,-76.08,372400,764800
201904,136926,821861,1,0,"N","PLANTATION FLATS",37.26,-76.02,3715600,761200
201904,136926,821863,1,0,"N","YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2)",37.25,-76.33,3715000,7619800
201904,136926,821864,1,0,"N","CHESAPEAKE LIGHT C-MAN STATION (CHLV2)",36.9,-75.71,3654000,7542600
201904,136926,821866,1,0,"N","TANGIER",37.82,-75.98,3749200,7558800
201904,136926,821870,1,2.31,"WSW","THIMBLE SHOALS",37.04,-76.3,372400,7618000
201904,136926,821871,1,0,"N","CHESAPEAKE LIGHT C-MAN STATION (CHLV2)",36.9,-75.71,3654000,7542600
201904,136926,821872,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37.04,-76.08,372400,764800
201904,136926,821873,1,0,"N","WACHAPREAGUE STATION (WAHV2)",37.61,-75.69,3736600,7541400
201904,136926,821874,1,0,"N","RUDEE INLET",36.83,-75.97,3649800,7558200
201904,136926,821875,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37.04,-76.08,372400,764800
201904,136926,821878,1,0,"N","KIPTOPEKE WLON (KPTV2)",37.17,-75.99,3710200,7559400
201904,136926,821879,1,0,"N","YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2)",37.25,-76.33,3715000,7619800
201904,135129,813556,1,1.18,"NW","BROWNS XRDS",34.3812,-81.5456,3422872,8132736
